CepCod;CidCodMunDipj;CidCod;CidNome;UfSigla;CepEnderLoc;CepBair1;CepBair2
73015110;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO A-10;Sobradinho;
73015111;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO A-11;Sobradinho;
73015112;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO A-12;Sobradinho;
73015120;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO A;Sobradinho;
73015201;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-1;Sobradinho;
73015202;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-2;Sobradinho;
73015203;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-3;Sobradinho;
73015204;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-4;Sobradinho;
73015205;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-5;Sobradinho;
73015206;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-6;Sobradinho;
73015207;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-7;Sobradinho;
73015208;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-8;Sobradinho;
73015209;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-9;Sobradinho;
73015210;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-10;Sobradinho;
73015211;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-11;Sobradinho;
73015212;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO B-12;Sobradinho;
73015301;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-1;Sobradinho;
73015302;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-2;Sobradinho;
73015303;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-3;Sobradinho;
73015304;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-4;Sobradinho;
73015305;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-5;Sobradinho;
73015306;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-6;Sobradinho;
73015307;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-7;Sobradinho;
73015308;;95621;SOBRADINHO;DF;QUADRA 2 CONJUNTO C-8;Sobradinho;
